disease_id,symptom_id,weight,confidence_score,symptom_severity_weight,evidence_count,source_count
dis_04489,sym_00176,3.0,1.0,3,19,1
dis_04489,sym_00307,1.8948,0.6316,3,12,1
dis_04504,sym_00168,1.5969,0.5323,3,272,1
dis_04504,sym_00262,1.4559,0.4853,3,248,1
dis_04504,sym_00268,2.0724,0.6908,3,353,1
dis_04504,sym_00309,1.5441,0.5147,3,263,1
dis_04504,sym_00314,1.9785,0.6595,3,337,1
dis_04504,sym_00362,1.9257,0.6419,3,328,1
dis_04504,sym_00370,1.5969,0.5323,3,272,1
dis_04504,sym_00380,1.5087,0.5029,3,257,1
dis_04504,sym_00420,1.5087,0.5029,3,257,1
dis_04505,sym_00091,3.0,1.0,3,10,1
dis_04505,sym_00105,4.0,1.0,4,10,1
dis_04505,sym_00120,2.1,0.7,3,7,1
dis_04506,sym_00006,1.5999,0.5333,3,40,1
dis_04506,sym_00097,1.3599,0.4533,3,34,1
dis_04506,sym_00103,1.5999,0.5333,3,40,1
dis_04506,sym_00176,1.2801,0.4267,3,32,1
dis_04506,sym_00238,2.4,0.8,3,60,1
dis_04506,sym_00286,0.9066,0.4533,2,34,1
dis_04506,sym_00368,1.5201,0.5067,3,38,1
dis_04518,sym_00053,1.5396,0.5132,3,311,1
dis_04518,sym_00126,1.5297,0.5099,3,309,1
dis_04518,sym_00165,1.5495,0.5165,3,313,1
dis_04518,sym_00194,1.5396,0.5132,3,311,1
dis_04518,sym_00207,2.2722,0.7574,3,459,1
dis_04518,sym_00253,1.6089,0.5363,3,325,1
dis_04518,sym_00304,1.4553,0.4851,3,294,1
dis_04518,sym_00309,1.4454,0.4818,3,292,1
dis_04518,sym_00362,1.4109,0.4703,3,285,1
dis_04518,sym_00433,1.5594,0.5198,3,315,1
dis_04519,sym_00096,2.6511,0.8837,3,38,1
dis_04519,sym_00147,1.6047,0.5349,3,23,1
dis_04519,sym_00278,1.4652,0.4884,3,21,1
dis_04519,sym_00395,2.3022,0.7674,3,33,1
dis_04519,sym_00464,4.186,0.8372,5,36,1
dis_04526,sym_00086,1.7922,0.5974,3,46,1
dis_04526,sym_00189,1.5975,0.5325,3,41,1
dis_04526,sym_00370,2.6883,0.8961,3,69,1
dis_04526,sym_00373,2.9092,0.7273,4,56,1
dis_04526,sym_00413,2.2986,0.7662,3,59,1
dis_04527,sym_00105,4.0,1.0,4,3,1
dis_04527,sym_00289,5.0,1.0,5,3,1
dis_04528,sym_00062,1.4199,0.4733,3,1150,2
dis_04528,sym_00068,1.5012,0.5004,3,1216,2
dis_04528,sym_00080,2.0148,0.5037,4,1224,2
dis_04528,sym_00096,1.5777,0.5259,3,1278,2
dis_04528,sym_00177,1.4988,0.4996,3,1214,2
dis_04528,sym_00289,2.5145,0.5029,5,1222,2
dis_04528,sym_00370,1.4715,0.4905,3,1192,2
dis_04528,sym_00371,1.5087,0.5029,3,1222,2
dis_04528,sym_00373,1.8964,0.4741,4,1152,2
dis_04528,sym_00405,1.5309,0.5103,3,1240,2
dis_04528,sym_00455,1.5705,0.5235,3,1272,2
dis_04528,sym_00464,2.5885,0.5177,5,1258,2
dis_04531,sym_00006,1.7232,0.5744,3,112,1
dis_04531,sym_00103,1.323,0.441,3,86,1
dis_04531,sym_00105,2.9128,0.7282,4,142,1
dis_04531,sym_00189,2.5845,0.8615,3,168,1
dis_04531,sym_00252,2.0307,0.6769,3,132,1
dis_04531,sym_00282,1.0052,0.5026,2,98,1
dis_04531,sym_00337,1.5231,0.5077,3,99,1
dis_04534,sym_00005,1.6035,0.5345,3,919,2
dis_04534,sym_00016,1.4907,0.4969,3,854,2
dis_04534,sym_00098,1.5006,0.5002,3,860,2
dis_04534,sym_00105,1.9828,0.4957,4,852,2
dis_04534,sym_00112,1.569,0.523,3,899,2
dis_04534,sym_00288,2.4435,0.4887,5,840,2
dis_04534,sym_00329,1.4817,0.4939,3,849,2
dis_04534,sym_00356,1.4901,0.4967,3,854,2
dis_04534,sym_00364,1.5825,0.5275,3,907,2
dis_04534,sym_00405,1.9248,0.6416,3,1105,2
dis_04534,sym_00428,1.4973,0.4991,3,858,2
dis_04539,sym_00006,1.8795,0.6265,3,52,1
dis_04539,sym_00025,1.6266,0.5422,3,45,1
dis_04539,sym_00030,1.5903,0.5301,3,44,1
dis_04539,sym_00176,2.6748,0.8916,3,74,1
dis_04539,sym_00361,4.1565,0.8313,5,69,1
dis_04539,sym_00368,1.6626,0.5542,3,46,1
dis_04540,sym_00084,1.5297,0.5099,3,231,1
dis_04540,sym_00099,1.4172,0.4724,3,214,1
dis_04540,sym_00106,1.629,0.543,3,246,1
dis_04540,sym_00129,1.5231,0.5077,3,230,1
dis_04540,sym_00130,1.596,0.532,3,241,1
dis_04540,sym_00209,2.0796,0.6932,3,314,1
dis_04540,sym_00238,2.265,0.755,3,342,1
dis_04540,sym_00307,1.4304,0.4768,3,216,1
dis_04540,sym_00431,1.596,0.532,3,241,1
dis_04548,sym_00090,3.0,1.0,3,13,1
dis_04548,sym_00091,2.3076,0.7692,3,10,1
dis_04548,sym_00103,2.3076,0.7692,3,10,1
dis_04548,sym_00119,2.5386,0.8462,3,11,1
dis_04634,sym_00168,1.3554,0.4518,3,89,1
dis_04634,sym_00387,2.0406,0.6802,3,134,1
dis_04634,sym_00396,2.5887,0.8629,3,170,1
dis_04634,sym_00458,2.1015,0.7005,3,138,1
dis_04634,sym_00461,1.5684,0.5228,3,103,1
dis_04634,sym_00466,1.6293,0.5431,3,107,1
dis_04634,sym_00467,1.4772,0.4924,3,97,1
dis_04635,sym_00201,1.9287,0.6429,3,18,1
dis_04635,sym_00249,1.9287,0.6429,3,18,1
dis_04635,sym_00304,2.6787,0.8929,3,25,1
dis_04635,sym_00366,1.2858,0.4286,3,12,1
dis_04635,sym_00451,1.6071,0.5357,3,15,1
dis_04639,sym_00091,3.0,1.0,3,7,1
dis_04639,sym_00120,2.5713,0.8571,3,6,1
dis_04639,sym_00122,2.1429,0.7143,3,5,1
dis_04645,sym_00047,1.701,0.567,3,55,1
dis_04645,sym_00056,2.0721,0.6907,3,67,1
dis_04645,sym_00191,2.103,0.701,3,68,1
dis_04645,sym_00264,1.4535,0.4845,3,47,1
dis_04645,sym_00311,1.8558,0.6186,3,60,1
dis_04645,sym_00459,2.4741,0.8247,3,80,1
dis_04647,sym_00047,2.1429,0.7143,3,10,1
dis_04647,sym_00205,2.7858,0.9286,3,13,1
dis_04647,sym_00264,1.7142,0.5714,3,8,1
dis_04647,sym_00311,2.1429,0.7143,3,10,1
dis_04651,sym_00012,1.5045,0.5015,3,329,1
dis_04651,sym_00029,1.5366,0.5122,3,336,1
dis_04651,sym_00035,1.4544,0.4848,3,318,1
dis_04651,sym_00176,1.5138,0.5046,3,331,1
dis_04651,sym_00184,2.0121,0.6707,3,440,1
dis_04651,sym_00242,1.5411,0.5137,3,337,1
dis_04651,sym_00255,2.1447,0.7149,3,469,1
dis_04651,sym_00282,1.0182,0.5091,2,334,1
dis_04651,sym_00292,2.538,0.5076,5,333,1
dis_04651,sym_00371,1.491,0.497,3,326,1
dis_04663,sym_00018,2.0001,0.6667,3,22,1
dis_04663,sym_00157,2.1819,0.7273,3,24,1
dis_04663,sym_00233,1.8183,0.6061,3,20,1
dis_04663,sym_00337,2.4546,0.8182,3,27,1
dis_04663,sym_00396,2.9091,0.9697,3,32,1
dis_04664,sym_00099,1.6251,0.5417,3,13,1
dis_04664,sym_00161,2.0001,0.6667,3,16,1
dis_04664,sym_00239,2.0001,0.6667,3,16,1
dis_04664,sym_00407,1.3749,0.4583,3,11,1
dis_04664,sym_00431,2.3751,0.7917,3,19,1
dis_04668,sym_00012,1.5288,0.5096,3,346,1
dis_04668,sym_00069,1.542,0.514,3,349,1
dis_04668,sym_00079,1.4979,0.4993,3,339,1
dis_04668,sym_00080,1.9792,0.4948,4,336,1
dis_04668,sym_00093,1.533,0.511,3,347,1
dis_04668,sym_00147,1.4493,0.4831,3,328,1
dis_04668,sym_00176,1.9617,0.6539,3,444,1
dis_04668,sym_00289,2.629,0.5258,5,357,1
dis_04668,sym_00405,1.9839,0.6613,3,449,1
dis_04668,sym_00464,2.4005,0.4801,5,326,1
dis_04669,sym_00152,1.4313,0.4771,3,156,1
dis_04669,sym_00174,1.5873,0.5291,3,173,1
dis_04669,sym_00289,3.777,0.7554,5,247,1
dis_04669,sym_00327,1.5228,0.5076,3,166,1
dis_04669,sym_00370,1.4862,0.4954,3,162,1
dis_04669,sym_00371,2.046,0.682,3,223,1
dis_04669,sym_00373,2.1528,0.5382,4,176,1
dis_04669,sym_00464,3.4405,0.6881,5,225,1
dis_04675,sym_00370,2.7273,0.9091,3,40,1
dis_04675,sym_00371,1.4319,0.4773,3,21,1
dis_04675,sym_00373,5.6364,1.4091,4,62,1
dis_04675,sym_00465,2.5908,0.8636,3,38,1
dis_04677,sym_00003,1.5462,0.5154,3,234,1
dis_04677,sym_00016,1.5792,0.5264,3,239,1
dis_04677,sym_00080,2.74,0.685,4,311,1
dis_04677,sym_00174,1.5198,0.5066,3,230,1
dis_04677,sym_00219,1.533,0.511,3,232,1
dis_04677,sym_00248,2.2269,0.7423,3,337,1
dis_04677,sym_00288,2.434,0.4868,5,221,1
dis_04677,sym_00395,1.4736,0.4912,3,223,1
dis_04677,sym_00464,2.467,0.4934,5,224,1
dis_04680,sym_00043,1.56,0.52,3,13,1
dis_04680,sym_00098,1.2,0.4,3,10,1
dis_04680,sym_00112,1.56,0.52,3,13,1
dis_04680,sym_00150,1.2,0.4,3,10,1
dis_04680,sym_00439,2.64,0.88,3,22,1
dis_04681,sym_00128,1.548,0.516,3,145,1
dis_04681,sym_00131,1.5906,0.5302,3,149,1
dis_04681,sym_00161,1.5054,0.5018,3,141,1
dis_04681,sym_00216,1.5693,0.5231,3,147,1
dis_04681,sym_00239,1.3878,0.4626,3,130,1
dis_04681,sym_00307,1.4946,0.4982,3,140,1
dis_04681,sym_00431,2.0391,0.6797,3,191,1
dis_04681,sym_00476,2.4555,0.8185,3,230,1
dis_04682,sym_00096,1.6773,0.5591,3,71,1
dis_04682,sym_00263,2.3385,0.7795,3,99,1
dis_04682,sym_00352,2.4567,0.8189,3,104,1
dis_04682,sym_00370,1.3701,0.4567,3,58,1
dis_04682,sym_00464,2.5985,0.5197,5,66,1
dis_04682,sym_00465,1.9134,0.6378,3,81,1
dis_04683,sym_00288,5.0,1.0,5,1,1
dis_04683,sym_00360,3.0,1.0,3,1,1
dis_04684,sym_00080,2.0512,0.5128,4,80,1
dis_04684,sym_00096,1.6155,0.5385,3,84,1
dis_04684,sym_00200,1.5384,0.5128,3,80,1
dis_04684,sym_00373,2.9232,0.7308,4,114,1
dis_04684,sym_00405,1.6539,0.5513,3,86,1
dis_04684,sym_00442,2.6346,0.8782,3,137,1
dis_04684,sym_00464,2.596,0.5192,5,81,1
dis_04685,sym_00120,2.7144,0.9048,3,19,1
dis_04685,sym_00314,2.5713,0.8571,3,18,1
dis_04685,sym_00458,1.4286,0.4762,3,10,1
dis_04689,sym_00018,1.5,0.5,3,18,1
dis_04689,sym_00020,1.5834,0.5278,3,19,1
dis_04689,sym_00021,1.5,0.5,3,18,1
dis_04689,sym_00157,1.8333,0.6111,3,22,1
dis_04689,sym_00159,1.0833,0.3611,3,13,1
dis_04689,sym_00236,1.5834,0.5278,3,19,1
dis_04689,sym_00242,1.4166,0.4722,3,17,1
dis_04690,sym_00029,1.62,0.54,3,236,1
dis_04690,sym_00030,1.4622,0.4874,3,213,1
dis_04690,sym_00031,1.5033,0.5011,3,219,1
dis_04690,sym_00116,1.5927,0.5309,3,232,1
dis_04690,sym_00118,1.5585,0.5195,3,227,1
dis_04690,sym_00376,1.5378,0.5126,3,224,1
dis_04690,sym_00377,2.0664,0.6888,3,301,1
dis_04690,sym_00479,1.4898,0.4966,3,217,1
dis_04690,sym_00480,1.3524,0.4508,3,197,1
dis_04690,sym_00481,1.6683,0.5561,3,243,1
dis_04691,sym_00011,1.47,0.49,3,220,1
dis_04691,sym_00106,1.5636,0.5212,3,234,1
dis_04691,sym_00136,1.5501,0.5167,3,232,1
dis_04691,sym_00176,1.5435,0.5145,3,231,1
dis_04691,sym_00248,2.2851,0.7617,3,342,1
dis_04691,sym_00307,2.0847,0.6949,3,312,1
dis_04691,sym_00327,1.5435,0.5145,3,231,1
dis_04691,sym_00357,1.5168,0.5056,3,227,1
dis_04691,sym_00425,1.5033,0.5011,3,225,1
dis_04692,sym_00157,2.25,0.75,3,6,1
dis_04692,sym_00159,1.125,0.375,3,3,1
dis_04692,sym_00172,1.5,0.5,3,4,1
dis_04692,sym_00173,1.5,0.5,3,4,1
dis_04692,sym_00174,1.875,0.625,3,5,1
dis_04693,sym_00018,1.7142,0.5714,3,8,1
dis_04693,sym_00020,1.7142,0.5714,3,8,1
dis_04693,sym_00157,2.3571,0.7857,3,11,1
dis_04693,sym_00158,1.5,0.5,3,7,1
dis_04693,sym_00159,1.7142,0.5714,3,8,1
dis_04693,sym_00160,1.9287,0.6429,3,9,1
dis_04694,sym_00029,1.5675,0.5225,3,58,1
dis_04694,sym_00030,1.8648,0.6216,3,69,1
dis_04694,sym_00172,1.5405,0.5135,3,57,1
dis_04694,sym_00173,1.4595,0.4865,3,54,1
dis_04694,sym_00174,1.5135,0.5045,3,56,1
dis_04694,sym_00479,1.5405,0.5135,3,57,1
dis_04694,sym_00480,1.5675,0.5225,3,58,1
dis_04694,sym_00481,1.7568,0.5856,3,65,1
dis_04695,sym_00056,2.5599,0.8533,3,64,1
dis_04695,sym_00136,1.9599,0.6533,3,49,1
dis_04695,sym_00226,1.6401,0.5467,3,41,1
dis_04695,sym_00277,1.44,0.48,3,36,1
dis_04695,sym_00307,2.28,0.76,3,57,1
dis_04695,sym_00327,1.7601,0.5867,3,44,1
dis_04696,sym_00018,1.4382,0.4794,3,325,1
dis_04696,sym_00020,1.5618,0.5206,3,353,1
dis_04696,sym_00184,1.5354,0.5118,3,347,1
dis_04696,sym_00233,1.4778,0.4926,3,334,1
dis_04696,sym_00235,1.5441,0.5147,3,349,1
dis_04696,sym_00236,1.9866,0.6622,3,449,1
dis_04696,sym_00242,1.4559,0.4853,3,329,1
dis_04696,sym_00243,1.9248,0.6416,3,435,1
dis_04696,sym_00244,1.5132,0.5044,3,342,1
dis_04696,sym_00337,1.5264,0.5088,3,345,1
dis_04697,sym_00116,2.1219,0.7073,3,29,1
dis_04697,sym_00184,1.6098,0.5366,3,22,1
dis_04697,sym_00242,1.6098,0.5366,3,22,1
dis_04697,sym_00255,1.317,0.439,3,18,1
dis_04697,sym_00262,2.2683,0.7561,3,31,1
dis_04698,sym_00056,2.6202,0.8734,3,69,1
dis_04698,sym_00184,2.2026,0.7342,3,58,1
dis_04698,sym_00233,1.8228,0.6076,3,48,1
dis_04698,sym_00235,1.7088,0.5696,3,45,1
dis_04698,sym_00242,1.671,0.557,3,44,1
dis_04698,sym_00245,1.7847,0.5949,3,47,1
dis_04699,sym_00012,1.614,0.538,3,99,1
dis_04699,sym_00035,1.5978,0.5326,3,98,1
dis_04699,sym_00097,2.4621,0.8207,3,151,1
dis_04699,sym_00168,1.4022,0.4674,3,86,1
dis_04699,sym_00184,1.4673,0.4891,3,90,1
dis_04699,sym_00233,2.25,0.75,3,138,1
dis_04699,sym_00242,1.4349,0.4783,3,88,1
dis_04700,sym_00012,1.5204,0.5068,3,447,1
dis_04700,sym_00034,1.5714,0.5238,3,462,1
dis_04700,sym_00035,1.5849,0.5283,3,466,1
dis_04700,sym_00056,1.5579,0.5193,3,458,1
dis_04700,sym_00184,1.5135,0.5045,3,445,1
dis_04700,sym_00192,1.5579,0.5193,3,458,1
dis_04700,sym_00363,1.5849,0.5283,3,466,1
dis_04700,sym_00371,1.5579,0.5193,3,458,1
dis_04700,sym_00373,2.6576,0.6644,4,586,1
dis_04700,sym_00376,1.5033,0.5011,3,442,1
dis_04700,sym_00380,1.5681,0.5227,3,461,1
dis_04701,sym_00029,1.5369,0.5123,3,83,1
dis_04701,sym_00030,1.5369,0.5123,3,83,1
dis_04701,sym_00056,1.5927,0.5309,3,86,1
dis_04701,sym_00294,2.4999,0.8333,3,135,1
dis_04701,sym_00376,1.611,0.537,3,87,1
dis_04701,sym_00377,1.389,0.463,3,75,1
dis_04701,sym_00378,1.9443,0.6481,3,105,1
dis_04702,sym_00091,2.7231,0.9077,3,59,1
dis_04702,sym_00098,1.8,0.6,3,39,1
dis_04702,sym_00108,2.3538,0.7846,3,51,1
dis_04702,sym_00176,1.6614,0.5538,3,36,1
dis_04702,sym_00464,3.923,0.7846,5,51,1
dis_04703,sym_00035,1.5777,0.5259,3,142,1
dis_04703,sym_00056,2.0889,0.6963,3,188,1
dis_04703,sym_00173,2.3556,0.7852,3,212,1
dis_04703,sym_00184,1.4778,0.4926,3,133,1
dis_04703,sym_00243,1.3557,0.4519,3,122,1
dis_04703,sym_00255,1.7001,0.5667,3,153,1
dis_04703,sym_00292,2.7965,0.5593,5,151,1
dis_04703,sym_00322,1.5333,0.5111,3,138,1
dis_04717,sym_00080,4.0,1.0,4,5,1
dis_04717,sym_00112,1.8,0.6,3,3,1
dis_04717,sym_00232,3.0,1.0,3,5,1
dis_04726,sym_00119,2.7501,0.9167,3,11,1
dis_04726,sym_00157,2.4999,0.8333,3,10,1
dis_04726,sym_00371,3.0,1.0,3,12,1
dis_04737,sym_00101,5.4,0.9,6,108,1
dis_04737,sym_00217,0.9,0.9,1,108,1
dis_04737,sym_00297,3.6,0.9,4,108,1
dis_04737,sym_00395,2.7,0.9,3,108,1
dis_04738,sym_00003,1.485,0.495,3,1200,2
dis_04738,sym_00014,1.5051,0.5017,3,1216,2
dis_04738,sym_00209,1.5273,0.5091,3,1234,2
dis_04738,sym_00219,1.5,0.5,3,1212,2
dis_04738,sym_00223,1.4877,0.4959,3,1202,2
dis_04738,sym_00322,1.5297,0.5099,3,1236,2
dis_04738,sym_00384,1.4382,0.4794,3,1162,2
dis_04738,sym_00385,1.5546,0.5182,3,1256,2
dis_04738,sym_00386,1.4553,0.4851,3,1176,2
dis_04738,sym_00387,1.5249,0.5083,3,1232,2
dis_04738,sym_00395,1.5321,0.5107,3,1238,2
dis_04738,sym_00396,1.458,0.486,3,1178,2
dis_04739,sym_00003,1.5021,0.5007,3,342,1
dis_04739,sym_00014,1.9986,0.6662,3,455,1
dis_04739,sym_00209,1.5243,0.5081,3,347,1
dis_04739,sym_00219,1.5636,0.5212,3,356,1
dis_04739,sym_00223,1.9284,0.6428,3,439,1
dis_04739,sym_00384,1.4715,0.4905,3,335,1
dis_04739,sym_00387,1.5681,0.5227,3,357,1
dis_04739,sym_00395,1.5462,0.5154,3,352,1
dis_04739,sym_00396,1.3968,0.4656,3,318,1
dis_04739,sym_00446,1.5372,0.5124,3,350,1
dis_04740,sym_00080,4.0,1.0,4,6,1
dis_04740,sym_00120,3.0,1.0,3,6,1
dis_04741,sym_00025,3.0,1.0,3,11,1
dis_04741,sym_00047,1.6365,0.5455,3,6,1
dis_04741,sym_00120,1.3635,0.4545,3,5,1
dis_04741,sym_00311,1.6365,0.5455,3,6,1
dis_04747,sym_00035,1.5963,0.5321,3,913,2
dis_04747,sym_00062,1.5609,0.5203,3,893,2
dis_04747,sym_00177,1.5195,0.5065,3,869,2
dis_04747,sym_00262,1.5372,0.5124,3,879,2
dis_04747,sym_00289,2.584,0.5168,5,887,2
dis_04747,sym_00360,1.9479,0.6493,3,1116,2
dis_04747,sym_00370,1.5183,0.5061,3,869,2
dis_04747,sym_00371,1.4571,0.4857,3,833,2
dis_04747,sym_00380,1.5315,0.5105,3,876,2
dis_04747,sym_00455,1.5489,0.5163,3,886,2
dis_04747,sym_00464,2.45,0.49,5,841,2
dis_04753,sym_00157,1.5555,0.5185,3,350,1
dis_04753,sym_00171,1.4577,0.4859,3,328,1
dis_04753,sym_00172,1.5333,0.5111,3,345,1
dis_04753,sym_00232,1.9911,0.6637,3,448,1
dis_04753,sym_00233,1.4889,0.4963,3,335,1
dis_04753,sym_00235,1.5243,0.5081,3,343,1
dis_04753,sym_00242,1.9599,0.6533,3,441,1
dis_04753,sym_00385,1.5468,0.5156,3,348,1
dis_04753,sym_00478,1.5066,0.5022,3,339,1
dis_04753,sym_00481,1.4934,0.4978,3,336,1
dis_04756,sym_00370,3.0,1.0,3,1,1
dis_04756,sym_00479,3.0,1.0,3,1,1
dis_04759,sym_00062,1.4535,0.4845,3,329,1
dis_04759,sym_00093,2.0103,0.6701,3,455,1
dis_04759,sym_00147,1.458,0.486,3,330,1
dis_04759,sym_00176,2.028,0.676,3,459,1
dis_04759,sym_00289,2.4965,0.4993,5,339,1
dis_04759,sym_00360,1.5066,0.5022,3,341,1
dis_04759,sym_00370,1.5288,0.5096,3,346,1
dis_04759,sym_00371,1.4535,0.4845,3,329,1
dis_04759,sym_00464,2.4595,0.4919,5,334,1
dis_04759,sym_00465,1.4712,0.4904,3,333,1
dis_04761,sym_00052,1.9413,0.6471,3,442,1
dis_04761,sym_00062,1.4055,0.4685,3,320,1
dis_04761,sym_00066,2.0205,0.6735,3,460,1
dis_04761,sym_00177,1.5372,0.5124,3,350,1
dis_04761,sym_00289,2.533,0.5066,5,346,1
dis_04761,sym_00370,1.5372,0.5124,3,350,1
dis_04761,sym_00371,1.4757,0.4919,3,336,1
dis_04761,sym_00455,1.5549,0.5183,3,354,1
dis_04761,sym_00464,2.5915,0.5183,5,354,1
dis_04761,sym_00465,1.59,0.53,3,362,1
dis_04762,sym_00088,3.6,0.9,4,108,1
dis_04762,sym_00094,5.7,0.95,6,114,1
dis_04762,sym_00415,2.7,0.9,3,108,1
dis_04762,sym_00464,4.5,0.9,5,108,1
dis_04763,sym_00062,1.4664,0.4888,3,219,1
dis_04763,sym_00068,1.5468,0.5156,3,231,1
dis_04763,sym_00080,3.018,0.7545,4,338,1
dis_04763,sym_00096,1.9353,0.6451,3,289,1
dis_04763,sym_00189,1.5,0.5,3,224,1
dis_04763,sym_00289,2.3325,0.4665,5,209,1
dis_04763,sym_00359,1.5537,0.5179,3,232,1
dis_04763,sym_00360,1.5537,0.5179,3,232,1
dis_04763,sym_00370,1.6407,0.5469,3,245,1
dis_04763,sym_00371,1.5267,0.5089,3,228,1
dis_04766,sym_00052,1.5519,0.5173,3,1256,2
dis_04766,sym_00066,1.4778,0.4926,3,1196,2
dis_04766,sym_00093,1.4604,0.4868,3,1182,2
dis_04766,sym_00105,1.898,0.4745,4,1152,2
dis_04766,sym_00137,1.4901,0.4967,3,1206,2
dis_04766,sym_00273,1.4604,0.4868,3,1182,2
dis_04766,sym_00289,2.541,0.5082,5,1234,2
dis_04766,sym_00353,1.542,0.514,3,1248,2
dis_04766,sym_00370,1.5246,0.5082,3,1234,2
dis_04766,sym_00464,2.541,0.5082,5,1234,2
dis_04766,sym_00465,1.4976,0.4992,3,1212,2
dis_04766,sym_00470,1.4283,0.4761,3,1156,2
dis_04769,sym_00062,2.2962,0.7654,3,137,1
dis_04769,sym_00289,2.7095,0.5419,5,97,1
dis_04769,sym_00359,1.6761,0.5587,3,100,1
dis_04769,sym_00360,1.6761,0.5587,3,100,1
dis_04769,sym_00370,1.8435,0.6145,3,110,1
dis_04769,sym_00371,2.0616,0.6872,3,123,1
dis_04769,sym_00455,2.0616,0.6872,3,123,1
dis_04769,sym_00464,2.933,0.5866,5,105,1
dis_04778,sym_00314,1.6365,0.5455,3,132,1
dis_04778,sym_00351,2.0826,0.6942,3,168,1
dis_04778,sym_00387,2.2314,0.7438,3,180,1
dis_04778,sym_00395,1.686,0.562,3,136,1
dis_04778,sym_00416,2.1198,0.7066,3,171,1
dis_04778,sym_00458,2.1198,0.7066,3,171,1
dis_04778,sym_00460,2.1693,0.7231,3,175,1
dis_04784,sym_00002,3.8,0.95,4,114,1
dis_04784,sym_00013,2.7,0.9,3,108,1
dis_04784,sym_00067,6.65,0.95,7,114,1
dis_04784,sym_00080,3.8,0.95,4,114,1
dis_04784,sym_00449,3.6,0.9,4,108,1
dis_04784,sym_00464,4.5,0.9,5,108,1
dis_04788,sym_00305,1.6155,0.5385,3,14,1
dis_04788,sym_00323,1.7307,0.5769,3,15,1
dis_04788,sym_00336,1.6155,0.5385,3,14,1
dis_04788,sym_00456,1.6155,0.5385,3,14,1
dis_04788,sym_00462,2.4231,0.8077,3,21,1
dis_04804,sym_00099,1.5483,0.5161,3,257,1
dis_04804,sym_00131,1.5603,0.5201,3,259,1
dis_04804,sym_00161,2.0121,0.6707,3,334,1
dis_04804,sym_00216,1.9941,0.6647,3,331,1
dis_04804,sym_00222,1.9095,0.6365,3,317,1
dis_04804,sym_00239,1.6023,0.5341,3,266,1
dis_04804,sym_00307,1.524,0.508,3,253,1
dis_04804,sym_00407,1.5963,0.5321,3,265,1
dis_04804,sym_00431,1.5963,0.5321,3,265,1
dis_04815,sym_00093,2.2941,0.7647,3,13,1
dis_04815,sym_00238,2.8236,0.9412,3,16,1
dis_04815,sym_00373,3.294,0.8235,4,14,1
dis_04851,sym_00096,2.3199,0.7733,3,58,1
dis_04851,sym_00140,2.56,0.64,4,48,1
dis_04851,sym_00191,2.4399,0.8133,3,61,1
dis_04851,sym_00263,2.4801,0.8267,3,62,1
dis_04851,sym_00473,1.68,0.56,3,42,1
dis_04857,sym_00324,1.6947,0.5649,3,74,1
dis_04857,sym_00337,2.5878,0.8626,3,113,1
dis_04857,sym_00370,1.8093,0.6031,3,79,1
dis_04857,sym_00458,1.4886,0.4962,3,65,1
dis_04857,sym_00460,2.0841,0.6947,3,91,1
dis_04857,sym_00461,2.1984,0.7328,3,96,1
dis_04865,sym_00018,1.5333,0.5111,3,1238,2
dis_04865,sym_00020,1.5162,0.5054,3,1224,2
dis_04865,sym_00157,1.5534,0.5178,3,1254,2
dis_04865,sym_00159,1.5483,0.5161,3,1250,2
dis_04865,sym_00172,1.4517,0.4839,3,1172,2
dis_04865,sym_00174,1.5111,0.5037,3,1220,2
dis_04865,sym_00227,1.4865,0.4955,3,1200,2
dis_04865,sym_00233,1.6029,0.5343,3,1294,2
dis_04865,sym_00235,1.5507,0.5169,3,1252,2
dis_04865,sym_00244,1.4196,0.4732,3,1146,2
dis_04865,sym_00479,1.4889,0.4963,3,1202,2
dis_04865,sym_00481,1.5333,0.5111,3,1238,2
dis_04871,sym_00232,2.4,0.8,3,8,1
dis_04871,sym_00371,3.0,1.0,3,10,1
dis_04873,sym_00006,1.4637,0.4879,3,121,1
dis_04873,sym_00105,2.726,0.6815,4,169,1
dis_04873,sym_00179,1.9356,0.6452,3,160,1
dis_04873,sym_00207,2.0082,0.6694,3,166,1
dis_04873,sym_00211,2.3226,0.7742,3,192,1
dis_04873,sym_00317,2.1452,0.5363,4,133,1
dis_04873,sym_00417,1.5363,0.5121,3,127,1
dis_04888,sym_00097,2.2104,0.7368,3,42,1
dis_04888,sym_00105,3.5088,0.8772,4,50,1
dis_04888,sym_00172,2.6316,0.8772,3,50,1
dis_04888,sym_00242,2.5263,0.8421,3,48,1
dis_04888,sym_00252,2.0526,0.6842,3,39,1
dis_04889,sym_00045,1.5117,0.5039,3,855,2
dis_04889,sym_00112,1.5831,0.5277,3,896,2
dis_04889,sym_00136,1.5363,0.5121,3,869,2
dis_04889,sym_00147,1.4883,0.4961,3,842,2
dis_04889,sym_00169,1.5645,0.5215,3,885,2
dis_04889,sym_00226,1.5327,0.5109,3,867,2
dis_04889,sym_00248,1.4448,0.4816,3,817,2
dis_04889,sym_00278,2.0355,0.6785,3,1153,2
dis_04889,sym_00308,1.4643,0.4881,3,828,2
dis_04889,sym_00327,1.5222,0.5074,3,861,2
dis_04889,sym_00447,1.5963,0.5321,3,903,2
dis_04893,sym_00035,1.7349,0.5783,3,48,1
